"week_ending","location","region","avg_price_nonorg","total_nonorg_units","total_nonorg_bag_units","total_org_units","total_org_bag_units","plu4046","plu4225","plu4770","small_nonorg_bag","large_nonorg_bag","xlarge_nonorg_bag","avg_price_org","plu94046","plu94225","plu94770","small_org_bag","large_org_bag","xlarge_org_bag","bulk_nonorg_gtin","bulk_org_gtin"
2021-06-13,"Portland","West",1.265173862,661713.74,79403.01,29957.22,5768.98,116500.26,70201.51,4914.36,67913.6,7068.21,2809.35,2.258602283,66.81,4537.69,0,4647.04,0,0,390694.6,19583.74
2021-06-06,"Portland","West",1.270137649,691013.85,84303.86,33306.37,6192.68,125994.11,66419.8,5139.29,72137.22,7411.56,2901.42,2.245479252,37.61,4910.97,0,4999.05,0,0,409156.79,22165.11
2021-05-30,"Portland","West",1.359156285,633291.73,102596.63,32079.31,5588.6,118375.1,62791.67,5042.63,91456.63,7474.95,2168.94,2.271400906,68.48,4908.9,0,4434.68,0,0,344485.7,21513.34
2021-05-23,"Portland","West",1.278192531,633017.31,86948.67,34944.66,6950.9,121917,50434.29,7551.63,73853.41,7995.88,3289.68,2.205732464,90.45,4928.43,0,5761.22,0,0,366165.71,22974.87
2021-06-13,"Providence",NA,1.562826093,97958,17416.19,4558.73,4486.75,2768.67,63854.88,18.9,15995.76,1171.8,0,2.114547751,34.82,29.15,0,4442.65,0,0,13899.36,8.01
2021-06-06,"Providence",NA,1.514727207,96753.1,17911.5,4537.48,4462.67,3370.46,69024.16,50.03,16470.44,1174.95,0,2.137403303,54.73,16.04,0,4415.42,0,0,6396.94,4.03
2021-05-30,"Providence",NA,1.577934952,97586.58,19149,4468.15,4405.76,2706.41,65869.58,27.24,16534.15,2302.29,0,2.138397336,38.34,22.7,0,4382.14,0,0,9834.34,1.34
2021-05-23,"Providence",NA,1.379182037,108979.63,22188.97,4379.16,4345.42,2866.69,62756.13,18.48,18287.54,3790.19,0,2.107224676,9.2,15.49,0,4320.22,0,0,21149.37,9.06
2021-06-13,"Raleigh/Greensboro","Midsouth",1.157954722,444223.55,148652.4,27571.23,23090.72,187638.29,78608.22,2864.68,106737.32,14921.55,0,1.625979833,400.97,2983.69,23.72,22054.37,0,0,26459.95,1072.12
2021-06-06,"Raleigh/Greensboro","Midsouth",1.207115268,431174.34,158570.84,29147.85,24403.85,173762.05,73650.58,2256.16,109856.6,18396.53,0,1.613417376,375.17,3128.28,21.6,23367.75,0,0,22934.71,1218.95
2021-05-30,"Raleigh/Greensboro","Midsouth",1.215968323,437991.04,161449.45,28081,23746.65,179989.57,76104.55,2234,113692.61,18071.16,0,1.623689926,420.29,2897.58,8.64,22716.6,0,0,18213.46,1007.84
2021-05-23,"Raleigh/Greensboro","Midsouth",1.178879221,443301.2,159485.37,25966.13,21998.76,186743.37,68307.25,2654.95,114044.25,15940.05,0,1.621657805,344.74,3107.39,22.71,21255.36,0,0,26110.25,492.53
2021-06-13,"Richmond/Norfolk","Midsouth",1.171899529,305696.59,72451.26,41441.55,37708.71,101249.87,60062.08,753.7,43705.43,186.38,12812.32,1.102220677,10.54,1172.2,0,37708.71,0,0,71179.68,2550.1
2021-06-06,"Richmond/Norfolk","Midsouth",1.200368338,315822.83,74279.45,40092.23,36079.64,92729.14,68739.97,620.01,45198.59,216.3,11856.18,1.084406657,2.03,1268.78,3.24,35997.11,0,0,79454.27,2738.54
2021-05-30,"Richmond/Norfolk","Midsouth",1.170202303,340542.9,80098.13,32467.96,29004.9,104211.25,70670.93,590.83,48948.61,176.4,12658.78,1.078344403,2.16,1205.34,2.16,28986.55,0,0,84971.75,2253.4
2021-05-23,"Richmond/Norfolk","Midsouth",1.160673759,329051.91,78070.68,36585.43,33128.76,100969.77,62163.72,685.59,48901.56,106.05,12500.02,1.063984355,6.35,1369.76,2.16,33128.76,0,0,87162.15,2078.4
2021-06-13,"Roanoke","Midsouth",1.052544879,189682.53,44950.76,13794.88,10164.29,64831.32,22397.49,163.14,33366.45,2814,4488.76,1.383035254,49.52,872.62,0,10160.09,0,0,57339.81,2708.45
2021-06-06,"Roanoke","Midsouth",1.109698461,184799.46,46199.88,13986.53,10123.24,55560.12,25081.98,69.84,33393.1,2875.95,4436.44,1.409405628,74.3,966.89,0,10123.24,0,0,57887.65,2822.09
2021-05-30,"Roanoke","Midsouth",1.068654716,196471.49,46481.06,12990.4,9091.41,61630.27,24067.77,86.85,33042.82,3130.18,4963.85,1.354947393,23.18,1057.95,0,9091.41,0,0,64205.55,2817.85
2021-05-23,"Roanoke","Midsouth",1.064359465,199230.75,46650.31,13922.66,10302.57,60803.88,23458.72,71.19,33670.87,2763.86,4559.9,1.272763951,21.75,951.02,0,10302.57,0,0,68246.65,2647.31
2021-06-13,"Sacramento","California",1.438811726,467229.07,93394.15,27991.97,17922.98,131353.64,143768.79,1394.26,90162.87,78.75,0,1.534399393,3147.02,3091.86,0,15927.02,0,0,97318.24,3830.11
2021-06-06,"Sacramento","California",1.278279659,493694.4,93129.53,22054.43,12433.03,151222.91,135731.8,903.43,90155.84,75.6,0,1.891137028,2944.32,3229.09,0,9989.96,0,0,112706.73,3447.99
2021-05-30,"Sacramento","California",1.337685218,530443.59,95310.25,29006.49,17764.42,125349.45,212725.42,761.21,91992.18,204.75,0,1.560030057,3970.14,3074.3,0,16150.9,0,0,96297.27,4197.63
2021-05-23,"Sacramento","California",1.148998828,529070.28,87071.25,26712.08,17711.44,121463.83,214574.1,506.95,84222.2,198.45,0,1.642467144,2357.06,3426.1,3.73,16364.91,0,0,105454.15,3213.76
2021-06-13,"San Diego","California",1.314535243,512363.22,130455.91,32241.31,15426.59,89849.17,20850.22,8610.21,117999.83,4454.1,1123.3,2.115330038,646.33,1024.6,0,12956.99,0,0,262597.71,15143.79
2021-06-06,"San Diego","California",1.350776678,525672.78,111903.33,33092.04,17414.86,95245.5,28597.1,7850.53,103758.89,2381.4,960.82,1.997297907,539.87,995.09,1.43,14951.56,0,0,282076.33,14140.79
2021-05-30,"San Diego","California",1.423261392,507157.15,121574.62,33303.39,17423.62,89162.81,20524.56,6743.68,109753.34,4614.75,1402.15,2.036562584,568.7,1061.43,0,15023.32,0,0,269151.47,14249.64
2021-05-23,"San Diego","California",1.362557208,508858.43,116666.63,34189.86,18498.7,85358.81,21274.49,7393.68,106332.24,4148.55,1034.8,1.928220745,508.94,925.23,0,16180.43,0,0,278164.83,14256.99
2021-06-13,"San Francisco","California",1.534828068,758542.36,121819.81,79657.39,45222.79,211295.72,142122.73,3486.43,110207.03,9.45,0,1.751757119,4633.14,4880.06,8.1,37952.98,0,0,279817.68,24913.29
2021-06-06,"San Francisco","California",1.178933405,904441.17,116248.59,72257.78,44659.28,269279.73,155239.52,3077.55,104801.85,33.53,0,1.946999155,3146.97,4650.75,2.7,37132.1,0,0,360595.78,19798.09
2021-05-30,"San Francisco","California",1.635580183,736429.3,129098.64,76834.64,44597.79,153269.97,166640.08,2327.5,117070.8,107.1,0,1.734707082,4647.31,4671.12,1.35,38329.24,0,0,285093.11,22917.08
2021-05-23,"San Francisco","California",1.208038943,809093.82,117557.67,71946.06,46966.14,144841.96,200355.93,1627.93,107225.87,78.75,0,1.88354199,2535.32,5388.4,0,42164.14,0,0,344710.32,17056.2
2021-06-13,"Seattle","West",1.536360902,536788.67,63120.69,51510.6,17175.56,91719.93,76314.03,393.96,53141.29,4580.08,2656.81,2.3234704,1006.24,3859.07,0,11225.16,37.8,0,305240.06,29469.73
2021-06-06,"Seattle","West",1.646301596,519837.44,67695.71,60231.96,20226.38,88001.41,66596.15,447.04,56045.19,4810.84,3585.12,2.253592381,1094.57,4553.84,0,13666.41,109.2,0,297097.12,34357.17
2021-05-30,"Seattle","West",1.662339963,522041.43,63744.35,52177.59,17735.08,84826.57,62449.36,562.17,52636.98,4936.84,3661.99,2.236479892,1156.28,4043.75,1.13,11829.04,37.8,0,310458.98,29241.36
2021-05-23,"Seattle","West",1.603891511,508071.7,64366.97,74872.85,19700.36,89847.02,55947.81,421.05,54190.88,5206.56,2700,1.868624046,1153.57,6866.35,1.13,13047.04,168,0,297488.84,47151.45
2021-06-13,"South Carolina","Midsouth",1.149841247,521373.36,158080.59,29852.29,22772.92,207838.91,52105.48,1433.34,121590.91,17480.4,1197.6,1.591740005,570.75,2398.46,7.8,22709.78,22.19,0,101915.04,4102.36
2021-06-06,"South Carolina","Midsouth",1.156577184,539561.78,171258.84,27123.78,20705.29,220204.63,49934.32,1085.7,130257.09,20898.02,1462.98,1.693706021,570.59,2258.43,36.96,20545.36,14.81,6.3,97078.29,3552.52
2021-05-30,"South Carolina","Midsouth",1.170988211,558020.29,168571.57,27419.76,19890.24,228377.78,50731.5,1139.13,125962.67,21840.92,1600.19,1.732535833,826.5,2475.81,12.34,19743.42,18.54,0,109200.31,4214.86
2021-05-23,"South Carolina","Midsouth",1.157789552,549296.34,170760.2,26305.45,20323.79,224558.09,45107.98,1291.15,130738.92,18916.93,1533.36,1.678349502,421.55,2395.52,11.49,20165.81,44.58,0,107578.92,3153.1
2021-06-13,"Spokane","West",1.230701147,84464.86,14068.62,3472.35,873.73,20039.84,9488.39,39.75,11716.12,2083.73,161.64,2.434431961,88.44,482.24,0,873.73,0,0,40828.27,2027.94
2021-06-06,"Spokane","West",1.363185883,82058.28,14601.48,4155.44,945.39,21121.42,8306.94,76.23,11938.04,2163.66,355.98,2.387334375,163,544.25,0,945.39,0,0,37952.22,2502.8
2021-05-30,"Spokane","West",1.38550353,79714.96,13847.22,3811.12,884.76,20260.75,8045.94,98.46,11382.32,2091.08,204.7,2.307404424,179.88,578.98,1.73,884.76,0,0,37462.58,2165.77
2021-05-23,"Spokane","West",1.32624058,77553.86,14516.39,3904.39,1008.79,20125.92,7354.81,32.86,11755.15,2444.79,118.55,2.38355226,195.48,520.8,0,1008.79,0,0,35523.89,2179.31
2021-06-13,"St. Louis","Plains",1.050305865,216735.46,66888.72,6576.97,2880.41,86217.21,9540.65,63.24,58868.51,6220.86,0,2.348721849,1084.62,1145.88,0,2618.96,0,0,54025.64,1466.05
2021-06-06,"St. Louis","Plains",1.066668675,215948.49,68093.26,6495.92,2929.5,84629.59,10272.04,177.64,59319.81,6742.97,0,2.325843687,1023.05,1081.89,6,2737.35,0,0,52775.97,1455.48
2021-05-30,"St. Louis","Plains",1.062444704,218619.27,68737.03,6762.37,3160.11,84242.81,10199.86,65.47,59613.97,6836.81,0,2.27479808,1184.96,885.26,10.81,2955.36,0,0,55374.1,1521.23
2021-05-23,"St. Louis","Plains",0.989634223,235073.4,68672.73,6552.26,3255.13,98873.37,9107.69,189.43,60339.54,6568.28,0,2.245347913,908.92,975.5,3.6,3069.28,0,0,58230.18,1409.11
2021-06-13,"Syracuse","Northeast",1.189384912,95437.09,38880.1,3867.93,3219.78,11615.94,39221.33,574.73,35815.24,2923.2,0,1.778812048,316.72,231.99,0,3196.44,0,0,5145,99.44
2021-06-06,"Syracuse","Northeast",1.165157449,94596.75,37144.36,4378.58,3907.77,12480.43,39184.24,469.47,34526.03,2387.7,0,1.701313798,279.88,96.79,0,3887.48,0,0,5318.25,94.14
2021-05-30,"Syracuse","Northeast",1.175479164,97990.13,38970.91,4359.33,3840.41,12981.95,40302.32,553.73,35907.85,2753.1,0,1.687477513,329.07,96.7,0,3804.9,4.28,3.15,5181.23,93.14
2021-05-23,"Syracuse","Northeast",1.141098175,100942.77,40161.16,5542.8,5038.98,10660.89,43502.17,608.35,37615.99,2441.25,0,1.707754805,255.25,159.68,0,5024.99,0,0,6010.2,88.89
2021-06-13,"Tampa","Southeast",1.153443564,576812.46,200362.47,30922.59,30649.83,220778.43,16510.72,19.11,176458.03,44.1,20667.15,1.147168223,157.15,0,0,29480.82,198.81,0,139141.74,115.61
2021-06-06,"Tampa","Southeast",1.12176129,610467.46,226919.32,31817.38,31639.11,223471.78,16396.67,10.5,201941.98,28.35,21747.6,1.110301566,98.47,1.05,0,30456.93,334.83,0,143669.19,78.75
2021-05-30,"Tampa","Southeast",1.176285006,596920.85,198434.81,35914.32,35741,238946.99,17096.99,22.06,172971.33,59.85,21706.65,1.131389034,90.36,0,0,34356.34,587.71,0,142420,82.95
2021-05-23,"Tampa","Southeast",1.170088534,590695.54,194733.69,48714,48503.87,250072.73,18198.51,41.51,168654.49,78.75,21464.1,0.989981191,132.44,0,0,45937.09,1634.37,3.15,127649.1,77.7
2021-06-13,"Toledo",NA,1.064337583,147771.84,35419.28,4190.36,1984.24,21500.26,27183.37,5278.39,29887.99,694.97,4418.16,1.606681101,46.95,432.59,0,1875.65,102.3,6.3,58390.54,1726.57
2021-06-06,"Toledo",NA,1.133387791,131402.67,32242.86,3759.14,1576,24334.68,22831.52,5552.08,27337.08,847.61,3604.1,1.996924305,96.53,507.32,0,1494.14,81.86,0,46441.53,1579.29
2021-05-30,"Toledo",NA,1.174890014,140560.57,33172.96,3889.7,1788.98,22569.92,24703.31,10169.79,27640.06,865.07,4029.99,1.953768463,64.35,457.33,0,1748.32,37.52,3.15,49944.59,1579.04
2021-05-23,"Toledo",NA,1.024401109,149576.63,33842.32,4235.32,2012.94,31299.85,19082.54,4985.62,28484.01,930.83,3853.66,1.607965439,50.77,482.29,0,1914.29,95.5,3.15,60366.31,1689.32
2021-06-13,"West Tex/New Mexico","West",0.892604027,1004008.22,387777.8,28235.18,22491.66,328289.31,118091.08,5582.63,335379.6,2582.04,46303.13,1.339511185,750.68,412.94,0,22331.01,0,6.3,164267.4,4579.9
2021-06-06,"West Tex/New Mexico","West",0.969682201,958909.21,347614.95,27065.3,21653.89,321219.91,127190.49,7366.04,289433.85,2147.12,52731.54,1.338582226,594.91,371.45,2.96,21423.94,0,3.15,155517.83,4442.08
2021-05-30,"West Tex/New Mexico","West",0.99257023,968661.91,376599.01,26987.66,21774.9,298043.76,141461.84,8682.78,321018.5,3359.99,48858.3,1.325114748,647.62,388.28,4.45,21538.65,0,0,143874.54,4172.42
2021-05-23,"West Tex/New Mexico","West",0.986089207,895637.72,324657.36,30135.76,24642.19,294936.44,124471.6,7416.01,274781.69,2230.5,44701.66,1.294266019,839.58,320.96,0,24396.49,0,0,144156.31,4333.03
2021-06-13,"Wichita",NA,0.946558333,114196.55,31166.13,2417.16,803.12,28155.91,6120.22,9.76,26638.08,2634.98,852.38,1.842223092,310.74,1.08,0,651.92,0,0,48744.52,1302.22
2021-06-06,"Wichita",NA,0.954962752,118140.94,29997.47,1910.96,757.97,26990.73,6572.75,35.94,25922.43,2524.73,833.14,1.819366845,208.17,16.26,0,616.22,0,0,54544.06,928.56
2021-05-30,"Wichita",NA,0.974693568,112985.42,31720.02,2050.72,630.53,29612.26,2567.12,13,27152.1,2817.28,985.75,1.661961666,264.24,6.5,0,526.58,0,0,49073.03,1149.47
2021-05-23,"Wichita",NA,0.954708757,111560.52,32732.17,2677.28,751.67,29158.01,2719.22,4.33,28058.23,2775.54,1028.55,1.673442884,392.29,4.33,0,625.67,0,0,46946.78,1528.98
2021-07-11,"Albany","Northeast",1.129241187,125883.39,20958.17,1626.51,1388.95,23032.29,78428.89,6.04,18677.3,988.71,1105.65,1.95713293,0,0,0,1332.39,0,0,3458,237.55
2021-07-04,"Albany","Northeast",1.161689075,155016.89,20288.18,2015.38,1761.43,26753.5,103428.73,51.91,18340.69,40.95,1738.8,1.893090161,0,0,0,1686.94,0,0,4494.56,253.95
2021-06-27,"Albany","Northeast",1.150155846,128947.96,17223.54,1780.89,1588.72,27376.6,83408.74,79.18,15766.93,56.7,1200.15,1.756162668,0,0,0,1529.4,0,0,859.9,192.17
2021-06-20,"Albany","Northeast",1.155964989,147008.33,22742.69,2438.91,2235.11,23067.16,99490.77,41.45,21581.55,472.5,59.85,1.675083857,0,0,0,2160.6,0,0,1666.26,203.8
2021-07-11,"Atlanta","Southeast",1.015260242,696808.79,179866.98,24538.52,12137.33,251280.55,39619.19,53.62,162660.97,8013.21,3841.61,1.716188447,0,0,0,11387.39,0,0,225988.45,12401.19
2021-07-04,"Atlanta","Southeast",1.031624254,750323.68,185525.59,26829.49,13999.26,275807.08,37425.96,96.7,168752.08,7680.09,3626.33,1.677854742,0,0,0,12871.9,0,0,251468.34,12830.23
2021-06-27,"Atlanta","Southeast",1.083442252,695711.72,161307.19,31393.37,16092.55,246269.6,38758.34,48.11,144759.42,7715.93,4023.62,1.511755239,0,0,0,11041.54,0,0,249328.48,15300.82
2021-06-20,"Atlanta","Southeast",1.0806302,751896.47,176104.36,32355.59,16325.75,251884.8,40654.27,72.45,156958.97,10920.26,3949.75,1.53382702,0,0,0,11761.35,0,0,283180.59,16029.85
2021-07-11,"Baltimore/Washington","Midsouth",1.361167944,900613.67,355477.36,41090.51,37743.75,206466.2,239438.16,2291.12,285318.12,8310.49,7166.25,1.752121552,0,0,0,35213.25,319.2,0,96940.83,3346.76
2021-07-04,"Baltimore/Washington","Midsouth",1.422606133,884073.51,375930.97,40038.87,37610.66,193798.26,238356.04,2013.79,314555.52,124.44,14685.3,1.73995599,0,0,0,34693.76,226.8,0,73974.45,2428.21
2021-06-27,"Baltimore/Washington","Midsouth",1.408435543,864195,326782.36,39668.37,37201.59,211246.21,238809.99,1874.54,291179.59,236.25,10820.25,1.742414524,0,0,0,34420.43,193.2,0,85481.91,2466.78
2021-06-20,"Baltimore/Washington","Midsouth",1.378887449,898655.96,380469.59,40897.55,38484.92,195868.82,239493.76,1934.04,322295.88,721.35,4362.75,1.720048475,0,0,0,35537.14,247.8,0,80889.74,2412.63
2021-07-11,"Birmingham/Montgomery",NA,0.970134785,319231.19,93894.93,8190.25,7581.36,141077.11,12986.88,6.16,82358.61,8104.56,1313.08,1.540173405,0,0,0,6187.82,932.25,0,71266.1,608.89
2021-07-04,"Birmingham/Montgomery",NA,0.994152631,344781.43,101578.01,11037.8,10431.96,156717.48,13101.29,9.49,88214.3,9027.9,1881.99,1.51591889,0,0,0,8506.91,1126.6,3.15,73375.15,605.85
2021-06-27,"Birmingham/Montgomery",NA,1.047159054,321312.58,95506.58,10823.7,10104.45,141810.4,10772.68,33.75,79786.01,9239.74,4137.01,1.4079468,0,0,0,6817.01,1402.18,3.15,73189.17,719.24
2021-06-20,"Birmingham/Montgomery",NA,1.068278357,323774.81,96270.96,16620.14,15848.85,140351.41,10313.92,5.7,80278.57,9300.77,4441.12,1.169635844,0,0,0,13382.88,1184.12,0,76832.82,771.29
2021-07-11,"Boise","West",1.101882022,131403.51,27350.6,7396.99,4033.6,32261.53,6756.21,871.1,23420.75,3.15,3661.17,1.919149763,0,0,0,4033.6,0,0,64164.07,3363.39
2021-07-04,"Boise","West",1.28608744,132068.69,34691.95,5262.24,2673.23,26806.25,9908.45,1165.83,30526.54,0,3981.71,2.011828332,0,0,0,2673.23,0,0,59496.21,2589
2021-06-27,"Boise","West",1.21557256,129041.45,33803.15,4483.48,1439.06,24954.27,9205.43,955.86,30380.57,0,3227.88,2.12170705,0,0,0,1439.06,0,0,60122.74,3044.42
2021-06-20,"Boise","West",1.354998587,118662.6,31549.35,5083.84,1486.8,24128.21,8776.09,1003.06,27913.77,0,3472.35,2.023690214,0,0,0,1486.8,0,0,53205.89,3597.04
2021-07-11,"Boston","Northeast",1.477141976,628628.29,168189.8,28273.06,27615.22,33455.73,345279.23,72.92,147547.51,2925.18,2182.95,2.052528557,0,0,0,26921.4,0,0,81630.62,657.85
2021-07-04,"Boston","Northeast",1.499120918,635214.13,155438.21,28002.07,27351.59,32445.5,352357.76,41.97,148471.21,28.37,2589.3,2.018355394,0,0,0,26523.53,0,0,94930.7,650.48
2021-06-27,"Boston","Northeast",1.471003671,633850.11,141909.48,27712.83,27028.07,38141.66,368055.12,76.59,134783.78,15.75,2545.2,2.088347974,0,0,0,26136.43,0,0,85667.26,684.76
2021-06-20,"Boston","Northeast",1.533653235,622026.42,142633.02,31100.97,30387.6,30906.69,363144.57,151.02,134807.29,252,3190.95,1.965808843,0,0,0,29533.04,0,0,85191.12,713.37
2021-07-11,"Buffalo/Rochester","Northeast",1.197068784,171535.1,92440.68,9407.57,9407.57,19763,51850.62,2992.44,89033.57,1313.94,1997.1,1.748732291,0,0,0,9407.57,0,0,4488.36,0
2021-07-04,"Buffalo/Rochester","Northeast",1.203796347,191305.13,106557.24,11858.24,11858.24,27689.7,50265.76,2899.69,102884.76,28.35,3559.5,1.642468979,0,0,0,11855.09,0,3.15,3892.74,0
2021-06-27,"Buffalo/Rochester","Northeast",1.249091922,164638.78,89901.31,10627.47,10627.47,20805.24,50626.73,2702.54,87784.89,129.15,1896.3,1.699766704,0,0,0,10616.09,8.23,3.15,602.96,0
2021-06-20,"Buffalo/Rochester","Northeast",1.203805864,196317.84,110260.76,10779.59,10779.59,26143.86,54053.53,3273.14,106453.19,1134,6.3,1.591695698,0,0,0,10779.59,0,0,2586.54,0
2021-07-11,"Charlotte","Midsouth",1.260504392,316142.14,109877.52,13368.64,12184.91,127680.17,54695.85,2424.97,86253.19,3468.15,40.95,1.538209601,0,0,0,11512.31,0,0,21463.61,1183.73
2021-07-04,"Charlotte","Midsouth",1.334046162,302913.91,109218.39,15537.68,14116.34,118281.49,56411.13,2415.65,87694.44,2141.48,0,1.527451361,0,0,0,13277.99,0,0,16587.26,1421.35
2021-06-27,"Charlotte","Midsouth",1.388481104,288952.99,98887.23,16013.13,14739.87,115612.14,55000.26,2460.94,76237.24,3704.4,683.55,1.46068815,0,0,0,12748.96,0,0,16992.41,1273.26
2021-06-20,"Charlotte","Midsouth",1.374134647,295522.25,104044.12,18496.5,17399.52,109183.38,56475.58,2525.34,76795.14,4625.78,4331.25,1.336987265,0,0,0,15851.41,0,3.15,23293.83,1096.98
2021-07-11,"Chicago","Great Lakes",1.365790245,779915.97,201855.43,33333.44,16554.43,106823.39,114207.35,28455.93,178921.26,12181.05,1849.05,1.838764145,0,0,0,13383.43,512.4,0,328573.87,16779.01
2021-07-04,"Chicago","Great Lakes",1.356252082,888989.07,196703.12,30390.32,16614.03,96802.9,144372.69,33926.62,176789.87,9081.45,1890,1.848190459,0,0,0,12910.68,487.2,0,417183.74,13776.29
2021-06-27,"Chicago","Great Lakes",1.462884632,725586.55,173771.08,27258.14,14909.88,97197.43,102263.96,30944.35,150200.08,13861.97,1738.8,1.862541748,0,0,0,11273.73,621.6,0,321409.74,12348.26
2021-06-20,"Chicago","Great Lakes",1.135416824,1029611.67,196423.26,49304.75,16065.61,99625.83,171982.16,44019.91,172693.27,9755.16,5414.85,1.660923871,0,0,0,12369.61,470.4,12.6,517560.51,33239.15
2021-07-11,"Cincinnati/Dayton","Great Lakes",1.159672155,271411.71,49129.11,10628.21,1812.64,50182.11,42742.24,196.63,37927.03,103.16,4666.71,2.242132692,0,0,0,1000.49,812.15,0,129161.63,8815.57
2021-07-04,"Cincinnati/Dayton","Great Lakes",1.207400374,291635.28,38015.28,10341.47,1565.8,49923.3,47269.5,230.64,31192.46,31.5,5084.45,2.232032532,0,0,0,1159.15,406.65,0,156196.57,8775.67
2021-06-27,"Cincinnati/Dayton","Great Lakes",1.235588444,270949.67,35212.96,10475.37,1770.24,50449.69,43911.42,274.12,31292.69,59.85,2212.42,2.205026793,0,0,0,1052.05,718.18,0,141101.47,8705.13
2021-06-20,"Cincinnati/Dayton","Great Lakes",1.118785646,315643.26,40705.88,12035.24,2076.36,47516.33,60780.28,253.59,36457.22,315.79,2825.03,1.826298948,0,0,0,1693.98,382.38,0,166387.19,9958.88
2021-07-11,"Columbus","Great Lakes",1.056770399,227414.67,57289.17,6120.76,2089.54,43820.04,30671.27,159.5,47397.07,136.63,5171.17,2.03314704,0,0,0,1549.48,432.95,0,95474.7,4031.22
2021-07-04,"Columbus","Great Lakes",1.177236917,225624.26,44926.69,8922.95,2543.26,42501.01,35479.5,216.88,38171.72,22.05,5432.78,2.014944041,0,0,0,2175.72,342.34,3.15,102500.19,6379.69
2021-06-27,"Columbus","Great Lakes",1.156607599,210359.36,42256.72,11247.74,2636.86,43529.4,27486.2,131.64,37316.88,53.55,3652.11,1.559705204,0,0,0,2077.28,392.63,3.15,96955.4,8610.88
2021-06-20,"Columbus","Great Lakes",1.129186554,259267.59,48782.84,6839.38,2841.96,38044.65,44911.58,196.28,44839.92,113.4,2632.7,1.677095806,0,0,0,2645.18,177.88,6.3,127332.24,3997.43
2021-07-11,"Dallas/Ft. Worth","South Central",0.795802345,1534365.58,483283.84,34639.51,23594.56,553534.94,147059.99,21917.76,405229.98,219.45,61763.35,1.507144613,0,0,0,20239.81,0,12.6,328569.05,11044.96
2021-07-04,"Dallas/Ft. Worth","South Central",0.866805527,1573824.94,455472.48,42984.35,30407.45,609569.85,156755.38,26431.95,381529.51,171.15,57208.05,1.525575724,0,0,0,27222.8,0,6.3,325595.29,12576.9
2021-06-27,"Dallas/Ft. Worth","South Central",0.847672781,1517180.24,423893.89,42320.75,29151.64,566082.94,191470.73,17104.06,355813.97,457.8,51071.97,1.50672773,0,0,0,25985.89,0,0,318628.62,13169.11
2021-06-20,"Dallas/Ft. Worth","South Central",0.850573071,1572870.27,438467.19,45096.68,31759.3,542621.23,203872.1,13107.79,360260.26,4824.75,55435.24,1.499572725,0,0,0,28288,0,6.3,374801.96,13337.38
2021-07-11,"Denver","West",1.007961207,1137692.81,294844.67,29513.75,6689.42,168785.96,110107.51,3753.99,233695,26752.39,14064.49,1.758802213,0,0,0,4752.17,0,12.6,560200.68,22824.33
2021-07-04,"Denver","West",1.116443922,1085821.64,280260.97,36569.06,10335.02,176663.8,95984.36,3110.98,217266.18,27532.9,15216.39,1.822552639,0,0,0,8120.57,0,15.75,529801.53,26234.05
2021-06-27,"Denver","West",1.121492544,957824.02,270513.34,36869.54,12677.7,159750.15,85500.86,3617.84,201449.66,24682.41,15127.66,1.744866392,0,0,0,10649.1,0,0,438441.83,24191.84
2021-06-20,"Denver","West",1.087238649,1037960.64,276905.54,35400.25,11732.44,195427.39,75334.4,3509.03,215429.82,20383.38,15804.3,1.754372062,0,0,0,9417.19,0,0,486784.27,23667.82
2021-07-11,"Detroit","Great Lakes",1.079352409,396936.54,115838.34,19289.03,14287.58,68037.93,46497,30135.1,107809.15,84.66,4174.7,1.27225681,0,0,0,14063.93,0,0,136428.18,5001.45
2021-07-04,"Detroit","Great Lakes",1.142558426,437784.18,106490.5,16060.38,9928.67,67931.71,62688.04,54495.09,100175.93,25.2,4401.96,1.474377422,0,0,0,9717.62,0,0,146178.84,6131.71
2021-06-27,"Detroit","Great Lakes",1.167470661,402461.26,92995.55,18232.06,12138.18,84881.02,51878.73,30968.81,86481.99,9.45,4827.48,1.361498805,0,0,0,11939.73,0,3.15,141737.15,6093.88
2021-06-20,"Detroit","Great Lakes",1.196253914,506889.69,96216.71,15753.5,10295.17,60103.75,88948.26,65507.14,89907.46,6.3,4860.49,1.291642548,0,0,0,10080.97,0,3.15,196113.82,5458.33
2021-07-11,"Grand Rapids","Great Lakes",1.38250915,159328.25,52787.05,13438.09,13438.09,14917.37,39628.63,33418.9,50336.35,0,2450.7,0.840934336,0,0,0,13200.08,0,0,18576.31,0
2021-07-04,"Grand Rapids","Great Lakes",1.43743794,193812.64,40111.85,13250.22,13250.22,15290.46,53252.39,61428.32,37220.15,0,2891.7,0.93032175,0,0,0,12997.18,0,0,23729.63,0
2021-06-27,"Grand Rapids","Great Lakes",1.374066691,170194.41,37966.78,15600.36,15600.36,33944.26,42421.46,37317.92,34057.63,0,3909.15,0.83561567,0,0,0,15388.97,0,0,18543.98,0
2021-06-20,"Grand Rapids","Great Lakes",1.548993149,202534.88,43881.07,9960.26,9960.26,15049.13,50323.01,71568.61,39817.57,0,4063.5,0.949140355,0,0,0,9787.09,0,0,21713.06,0
